Time,Speed,Engine Speed,Gear
9.9,0.0,855.0,0
10.0,0.0,850.0,0
10.1,0.0,851.0,0
10.2,0.0,851.0,0
10.3,0.0,847.0,0
10.4,0.0,846.0,0
10.5,0.0,851.0,0
10.6,0.0,849.0,0
10.7,0.0,849.0,0
10.8,0.0,848.0,0
10.9,0.0,854.0,0
11.0,0.0,849.0,0
11.1,0.0,851.0,0
11.2,0.0,851.0,0
11.3,0.0,845.0,0
11.4,0.0,848.0,0
11.5,0.0,849.0,0
11.6,0.0,853.0,0
11.7,0.0,851.0,0
11.8,0.0,848.0,0
11.9,0.0,856.0,0
12.0,0.0,850.0,0
12.1,0.0,847.0,0
12.2,0.0,852.0,0
12.3,0.0,849.0,0
12.4,0.0,853.0,0
12.5,0.0,853.0,0
12.6,0.0,851.0,0
12.7,0.0,848.0,0
12.8,0.0,851.0,0
12.9,0.0,852.0,0
13.0,0.0,847.0,0
13.1,0.0,851.0,0
13.2,0.0,856.0,0
13.3,0.0,852.0,0
13.4,0.0,853.0,0
13.5,0.0,852.0,0
13.6,0.0,855.0,0
13.7,0.0,849.0,0
13.8,0.0,848.0,0
13.9,0.0,847.0,0
14.0,0.0,852.0,0
14.1,0.0,852.0,0
14.2,0.0,848.0,0
14.3,0.0,850.0,0
14.4,0.0,848.0,0
14.5,0.0,848.0,0
14.6,0.0,848.0,0
14.7,0.0,848.0,0
14.8,0.0,849.0,0
14.9,0.0,845.0,0
15.0,0.0,839.0,0
15.1,0.0,829.0,0
15.2,0.0,830.0,0
15.3,0.0,820.0,0
15.4,0.0,804.0,0
15.5,0.0,772.0,0
15.6,0.0,779.0,0
15.7,0.0,788.0,0
15.8,0.0,793.0,0
15.9,0.0,796.0,0
16.0,0.0,812.0,0
16.1,0.0,817.0,0
16.2,0.0,818.0,0
16.3,0.0,823.0,0
16.4,0.0,824.0,0
16.5,0.0,830.0,0
16.6,0.0,835.0,0
16.7,0.0,834.0,0
16.8,0.0,835.0,0
16.9,0.0,841.0,0
17.0,0.0,843.0,0
17.1,0.0,883.0,0
17.2,0.0,1103.0,0
17.3,0.0,1123.0,0
17.4,0.0,1146.0,0
17.5,0.0,1198.0,0
17.6,0.0,1197.0,0
17.7,0.0,1205.0,0
17.8,0.0,1216.0,0
17.9,0.0,1218.0,0
18.0,0.0,1228.0,0
18.1,0.0,1238.0,0
18.2,0.0,1224.0,0
18.3,0.0,1083.0,0
18.4,0.0,949.0,0
18.5,0.0,887.0,0
18.6,0.0,884.0,0
18.7,0.0,866.0,0
18.8,0.0,868.0,0
18.9,0.0,859.0,0
19.0,0.0,856.0,1
19.1,0.0,857.0,1
19.2,0.0,845.0,1
19.3,0.0,843.0,1
19.4,0.0,849.0,1
19.5,0.0,852.0,1
19.6,0.0,848.0,1
19.7,0.0,847.0,1
19.8,0.0,851.0,1
19.9,0.0,849.0,1
20.0,0.0,848.0,1
20.1,0.12152777777777778,1073.0,1
20.2,0.2604166666666667,1175.0,1
20.3,0.3472222222222222,1192.0,1
20.4,0.46875,1199.0,1
20.5,0.625,1211.0,1
20.6,0.7465277777777778,1216.0,1
20.7,0.8680555555555556,1219.0,1
20.8,0.9722222222222222,1223.0,1
20.9,1.0763888888888888,1227.0,1
21.0,1.1979166666666667,1239.0,1
21.1,1.25,1263.0,1
21.2,1.3715277777777777,1285.0,1
21.3,1.5104166666666663,1323.0,1
21.4,1.6145833333333333,1339.0,1
21.5,1.7534722222222219,1362.0,1
21.6,1.8576388888888888,1377.0,1
21.7,2.0138888888888893,1395.0,1
21.8,2.118055555555556,1409.0,1
21.9,2.2569444444444438,1420.0,1
22.0,2.3784722222222223,1435.0,1
22.1,2.5,1440.0,1
22.2,2.6388888888888893,1453.0,1
22.3,2.7256944444444438,1466.0,1
22.4,2.8472222222222223,1476.0,1
22.5,2.96875,1484.0,1
22.6,3.107638888888889,1502.0,1
22.7,3.1944444444444438,1507.0,1
22.8,3.298611111111111,1517.0,1
22.9,3.3854166666666665,1525.0,1
23.0,3.4722222222222223,1543.0,1
23.1,3.576388888888889,1557.0,1
23.2,3.6805555555555554,1582.0,1
23.3,3.732638888888889,1597.0,1
23.4,3.802083333333333,1617.0,1
23.5,3.888888888888889,1636.0,1
23.6,3.958333333333333,1654.0,1
23.7,4.045138888888888,1674.0,1
23.8,4.0625,1693.0,1
23.9,4.166666666666667,1707.0,1
24.0,4.201388888888888,1718.0,1
24.1,4.322916666666667,1727.0,1
24.2,4.340277777777779,1735.0,1
24.3,4.427083333333333,1732.0,1
24.4,4.479166666666667,1781.0,1
24.5,4.53125,1761.0,1
24.6,4.6875,1734.0,2
24.7,4.8263888888888875,1749.0,2
24.8,4.895833333333333,1787.0,2
24.9,4.947916666666667,1806.0,2
25.0,4.9305555555555545,1837.0,2
25.1,5.0868055555555545,1891.0,2
25.2,5.2256944444444455,1916.0,2
25.3,5.277777777777779,1953.0,2
25.4,5.4513888888888875,1971.0,2
25.5,5.486111111111112,2011.0,2
25.6,5.572916666666668,2035.0,2
25.7,5.625,2063.0,2
25.8,5.6944444444444455,2105.0,2
25.9,5.78125,2124.0,2
26.0,5.885416666666668,2166.0,2
26.1,5.8506944444444455,2244.0,2
26.2,5.902777777777778,2334.0,2
26.3,5.885416666666668,2361.0,2
26.4,5.954861111111112,2353.0,2
26.5,6.041666666666666,2286.0,2
26.6,6.1805555555555545,1887.0,2
26.7,6.145833333333332,1474.0,3
26.8,6.0243055555555545,1364.0,3
26.9,6.145833333333332,1325.0,3
27.0,5.9201388888888875,1439.0,3
27.1,5.833333333333332,1457.0,3
27.2,5.78125,1406.0,3
27.3,5.6076388888888875,1398.0,3
27.4,5.520833333333332,1331.0,3
27.5,5.416666666666668,1338.0,3
27.6,5.46875,1343.0,3
27.7,5.190972222222221,1288.0,3
27.8,5.2256944444444455,1276.0,3
27.9,5.121527777777779,1278.0,3
28.0,5.052083333333333,1241.0,3
28.1,5.0,1237.0,3
28.2,5.034722222222221,1207.0,3
28.3,4.947916666666667,1264.0,3
28.4,4.947916666666667,1320.0,3
28.5,4.878472222222221,1336.0,3
28.6,4.895833333333333,1343.0,3
28.7,4.878472222222221,1357.0,3
28.8,4.8263888888888875,1364.0,3
28.9,4.878472222222221,1381.0,3
29.0,4.895833333333333,1418.0,3
29.1,4.9826388888888875,1431.0,3
29.2,4.965277777777779,1446.0,3
29.3,5.0,1461.0,3
29.4,5.0694444444444455,1477.0,3
29.5,5.104166666666667,1493.0,3
29.6,5.121527777777779,1510.0,3
29.7,5.2430555555555545,1511.0,3
29.8,5.2256944444444455,1524.0,3
29.9,5.347222222222221,1536.0,3
30.0,5.329861111111111,1536.0,3
30.1,5.347222222222221,1521.0,3
30.2,5.46875,1516.0,3
30.3,5.5381944444444455,1506.0,3
30.4,5.5555555555555545,1500.0,3
30.5,5.625,1492.0,3
30.6,5.729166666666668,1476.0,3
30.7,5.798611111111112,1469.0,3
30.8,5.78125,1457.0,3
30.9,5.972222222222222,1456.0,3
31.0,5.989583333333332,1472.0,3
31.1,6.0243055555555545,1481.0,3
31.2,6.0243055555555545,1491.0,3
31.3,6.1631944444444455,1508.0,3
31.4,6.059027777777778,1514.0,3
31.5,6.128472222222222,1522.0,3
31.6,6.1805555555555545,1534.0,3
31.7,6.267361111111112,1544.0,3
31.8,6.3194444444444455,1552.0,3
31.9,6.267361111111112,1578.0,3
32.0,6.371527777777778,1567.0,3
32.1,6.3368055555555545,1544.0,3
32.2,6.3368055555555545,1520.0,3
32.3,6.145833333333332,1471.0,3
32.4,6.145833333333332,1479.0,3
32.5,6.111111111111112,1417.0,3
32.6,5.902777777777778,1383.0,3
32.7,5.8680555555555545,1355.0,3
32.8,5.798611111111112,1324.0,3
32.9,5.6944444444444455,1293.0,3
33.0,5.5381944444444455,1270.0,3
33.1,5.503472222222222,1275.0,3
33.2,5.4513888888888875,1304.0,2
33.3,5.329861111111111,1323.0,2
33.4,5.2951388888888875,1266.0,2
33.5,5.190972222222221,1216.0,2
33.6,4.809027777777779,1131.0,2
33.7,4.4444444444444455,1020.0,2
33.8,4.010416666666667,954.0,2
33.9,3.576388888888889,878.0,2
34.0,3.211805555555556,841.0,2
34.1,2.8819444444444438,831.0,2
34.2,2.5173611111111107,810.0,2
34.3,2.1701388888888893,785.0,2
34.4,1.875,755.0,2
34.5,1.5451388888888888,757.0,2
34.6,1.2326388888888888,788.0,2
34.7,0.9722222222222222,790.0,2
34.8,0.7986111111111109,761.0,2
34.9,0.7291666666666666,771.0,2
35.0,0.6944444444444444,805.0,2
35.1,0.6770833333333334,797.0,2
35.2,0.7291666666666666,784.0,2
35.3,0.7638888888888888,796.0,2
35.4,0.8159722222222222,798.0,2
35.5,0.8506944444444444,796.0,2
35.6,0.8854166666666666,811.0,2
35.7,0.8680555555555556,815.0,1
35.8,0.8333333333333333,816.0,1
35.9,0.7638888888888888,838.0,1
36.0,0.78125,835.0,1
36.1,0.78125,841.0,1
36.2,0.7986111111111109,851.0,1
36.3,0.8333333333333333,852.0,1
36.4,0.8506944444444444,856.0,1
36.5,0.8680555555555556,861.0,1
36.6,0.8854166666666666,862.0,1
36.7,0.9201388888888888,861.0,1
36.8,0.9722222222222222,860.0,1
36.9,1.0069444444444444,863.0,1
37.0,1.0416666666666667,856.0,1
37.1,1.0763888888888888,858.0,1
37.2,1.1284722222222219,856.0,1
37.3,1.1805555555555556,882.0,1
37.4,1.2673611111111112,1055.0,1
37.5,1.3194444444444444,1106.0,1
37.6,1.4409722222222219,1189.0,1
37.7,1.5451388888888888,1200.0,1
37.8,1.6840277777777777,1243.0,1
37.9,1.7534722222222219,1282.0,1
38.0,1.875,1309.0,1
38.1,2.0138888888888893,1342.0,1
38.2,2.118055555555556,1365.0,1
38.3,2.2569444444444438,1386.0,1
38.4,2.395833333333333,1423.0,1
38.5,2.552083333333333,1450.0,1
38.6,2.6736111111111107,1472.0,1
38.7,2.795138888888889,1493.0,1
38.8,2.9166666666666665,1505.0,1
38.9,3.0381944444444438,1523.0,1
39.0,3.177083333333333,1528.0,1
39.1,3.28125,1536.0,1
39.2,3.4027777777777777,1552.0,1
39.3,3.524305555555556,1573.0,1
39.4,3.6284722222222223,1597.0,1
39.5,3.6979166666666665,1621.0,1
39.6,3.802083333333333,1644.0,1
39.7,3.90625,1664.0,1
39.8,3.9756944444444438,1692.0,1
39.9,4.079861111111111,1713.0,1
40.0,4.166666666666667,1738.0,1
40.1,4.253472222222221,1762.0,1
40.2,4.322916666666667,1777.0,1
40.3,4.427083333333333,1794.0,1
40.4,4.53125,1804.0,1
40.5,4.6180555555555545,1803.0,2
40.6,4.722222222222221,1818.0,2
40.7,4.809027777777779,1828.0,2
40.8,4.895833333333333,1833.0,2
40.9,5.0,1840.0,2
41.0,5.104166666666667,1871.0,2
41.1,5.173611111111111,1906.0,2
41.2,5.260416666666667,1933.0,2
41.3,5.347222222222221,1969.0,2
41.4,5.434027777777778,1997.0,2
41.5,5.486111111111112,2015.0,2
41.6,5.5555555555555545,2024.0,2
41.7,5.625,2051.0,2
41.8,5.677083333333332,2082.0,2
41.9,5.7638888888888875,2007.0,2
42.0,5.9375,1811.0,3
42.1,6.0069444444444455,1656.0,3
42.2,6.09375,1585.0,3
42.3,6.197916666666666,1591.0,3
42.4,6.3194444444444455,1603.0,3
42.5,6.3888888888888875,1578.0,3
42.6,6.440972222222222,1604.0,3
42.7,6.579861111111112,1616.0,3
42.8,6.6319444444444455,1639.0,3
42.9,6.736111111111112,1654.0,3
43.0,6.822916666666666,1669.0,3
43.1,6.875,1692.0,3
43.2,6.927083333333332,1707.0,3
43.3,7.0138888888888875,1722.0,3
43.4,7.083333333333332,1748.0,3
43.5,7.1701388888888875,1758.0,3
43.6,7.239583333333332,1781.0,3
43.7,7.309027777777778,1796.0,3
43.8,7.378472222222222,1816.0,3
43.9,7.4826388888888875,1834.0,3
44.0,7.534722222222222,1853.0,3
44.1,7.604166666666666,1873.0,3
44.2,7.673611111111112,1892.0,3
44.3,7.777777777777778,1916.0,3
44.4,7.847222222222222,1927.0,3
44.5,7.934027777777778,1959.0,3
44.6,7.96875,1967.0,3
44.7,8.090277777777779,1998.0,3
44.8,8.159722222222221,2008.0,3
44.9,8.177083333333334,1999.0,3
45.0,8.194444444444445,2041.0,3
45.1,8.211805555555555,2039.0,3
45.2,8.315972222222221,2003.0,3
45.3,8.402777777777779,1855.0,3
45.4,8.4375,1751.0,3
45.5,8.524305555555555,1654.0,4
45.6,8.57638888888889,1593.0,4
45.7,8.61111111111111,1574.0,4
45.8,8.715277777777779,1577.0,4
45.9,8.802083333333334,1580.0,4
46.0,8.802083333333334,1579.0,4
46.1,8.836805555555555,1582.0,4
46.2,8.888888888888891,1588.0,4
46.3,8.975694444444445,1591.0,4
46.4,8.975694444444445,1605.0,4
46.5,9.097222222222221,1619.0,4
46.6,9.114583333333334,1634.0,4
46.7,9.131944444444443,1629.0,4
46.8,9.236111111111109,1641.0,4
46.9,9.253472222222221,1646.0,4
47.0,9.392361111111109,1671.0,4
47.1,9.444444444444443,1684.0,4
47.2,9.548611111111109,1702.0,4
47.3,9.670138888888891,1713.0,4
47.4,9.722222222222221,1731.0,4
47.5,9.791666666666666,1748.0,4
47.6,9.861111111111109,1758.0,4
47.7,9.965277777777775,1773.0,4
47.8,10.069444444444443,1789.0,4
47.9,10.138888888888891,1810.0,4
48.0,10.260416666666666,1828.0,4
48.1,10.329861111111109,1838.0,4
48.2,10.434027777777775,1861.0,4
48.3,10.538194444444443,1875.0,4
48.4,10.642361111111109,1900.0,4
48.5,10.729166666666666,1912.0,4
48.6,10.833333333333336,1929.0,4
48.7,10.902777777777775,1946.0,4
48.8,10.972222222222221,1961.0,4
48.9,11.09375,1982.0,4
49.0,11.180555555555555,2002.0,4
49.1,11.267361111111109,2010.0,4
49.2,11.267361111111109,2022.0,4
49.3,11.40625,2035.0,4
49.4,11.493055555555555,2055.0,4
49.5,11.545138888888891,2068.0,4
49.6,11.614583333333336,2072.0,4
49.7,11.701388888888891,2091.0,4
49.8,11.770833333333336,2102.0,4
49.9,11.840277777777775,2125.0,4
50.0,11.892361111111109,2126.0,4
50.1,11.961805555555555,2121.0,4
50.2,12.065972222222221,2155.0,4
50.3,12.135416666666664,2170.0,4
50.4,12.152777777777775,2176.0,4
50.5,12.152777777777775,2184.0,4
50.6,12.204861111111109,2193.0,4
50.7,12.204861111111109,2190.0,4
50.8,12.34375,2218.0,4
50.9,12.326388888888891,2212.0,4
51.0,12.378472222222221,2175.0,4
51.1,12.430555555555555,2132.0,4
51.2,12.447916666666664,2045.0,4
51.3,12.552083333333332,1913.0,4
51.4,12.552083333333332,1773.0,5
51.5,12.621527777777775,1708.0,5
51.6,12.65625,1686.0,5
51.7,12.65625,1668.0,5
51.8,12.673611111111109,1670.0,5
51.9,12.708333333333332,1660.0,5
52.0,12.777777777777775,1659.0,5
52.1,12.8125,1658.0,5
52.2,12.847222222222221,1651.0,5
52.3,12.864583333333332,1662.0,5
52.4,12.986111111111109,1669.0,5
52.5,12.951388888888891,1667.0,5
52.6,12.986111111111109,1675.0,5
52.7,13.038194444444445,1680.0,5
52.8,13.038194444444445,1677.0,5
52.9,13.107638888888891,1691.0,5
53.0,13.177083333333332,1696.0,5
53.1,13.142361111111109,1692.0,5
53.2,13.194444444444445,1706.0,5
53.3,13.246527777777775,1703.0,5
53.4,13.246527777777775,1706.0,5
53.5,13.298611111111109,1720.0,5
53.6,13.333333333333332,1713.0,5
53.7,13.350694444444445,1717.0,5
53.8,13.385416666666664,1731.0,5
53.9,13.385416666666664,1726.0,5
54.0,13.28125,1721.0,5
54.1,13.524305555555555,1733.0,5
54.2,13.559027777777775,1744.0,5
54.3,13.541666666666664,1743.0,5
54.4,13.524305555555555,1751.0,5
54.5,13.559027777777775,1741.0,5
54.6,13.576388888888891,1750.0,5
54.7,13.611111111111109,1759.0,5
54.8,13.576388888888891,1753.0,5
54.9,13.645833333333332,1757.0,5
55.0,13.767361111111109,1758.0,5
55.1,13.75,1772.0,5
55.2,13.784722222222221,1775.0,5
55.3,13.836805555555555,1774.0,5
55.4,13.732638888888891,1767.0,5
55.5,13.767361111111109,1777.0,5
55.6,13.802083333333332,1788.0,5
55.7,13.871527777777775,1784.0,5
55.8,13.871527777777775,1791.0,5
55.9,13.90625,1800.0,5
56.0,13.958333333333332,1798.0,5
56.1,13.993055555555555,1804.0,5
56.2,13.993055555555555,1815.0,5
56.3,14.0625,1820.0,5
56.4,14.079861111111109,1820.0,5
56.5,14.114583333333332,1830.0,5
56.6,14.236111111111109,1842.0,5
56.7,14.340277777777775,1846.0,5
56.8,14.288194444444445,1852.0,5
56.9,14.375,1852.0,5
57.0,14.461805555555555,1857.0,5
57.1,14.444444444444445,1859.0,5
57.2,14.479166666666664,1868.0,5
57.3,14.548611111111109,1878.0,5
57.4,14.600694444444445,1878.0,5
57.5,14.583333333333332,1878.0,5
57.6,14.618055555555555,1888.0,5
57.7,14.670138888888891,1894.0,5
57.8,14.635416666666664,1894.0,5
57.9,14.670138888888891,1902.0,5
58.0,14.704861111111109,1903.0,5
58.1,14.739583333333332,1901.0,5
58.2,14.756944444444445,1897.0,5
58.3,14.722222222222221,1907.0,5
58.4,14.722222222222221,1905.0,5
58.5,14.722222222222221,1894.0,5
58.6,14.635416666666664,1872.0,5
58.7,14.652777777777775,1772.0,5
58.8,14.670138888888891,1663.0,6
58.9,14.635416666666664,1632.0,6
59.0,14.635416666666664,1633.0,6
59.1,14.635416666666664,1636.0,6
59.2,14.670138888888891,1611.0,6
59.3,14.652777777777775,1574.0,6
59.4,14.565972222222221,1549.0,6
59.5,14.600694444444445,1532.0,6
59.6,14.548611111111109,1516.0,6
59.7,14.513888888888891,1511.0,6
59.8,14.479166666666664,1516.0,6
59.9,14.479166666666664,1507.0,6
60.0,14.461805555555555,1505.0,6
60.1,14.392361111111109,1502.0,6
60.2,14.444444444444445,1501.0,6
60.3,14.479166666666664,1500.0,6
60.4,14.357638888888891,1506.0,6
60.5,14.375,1494.0,6
60.6,14.288194444444445,1488.0,6
60.7,14.305555555555555,1489.0,6
60.8,14.305555555555555,1492.0,6
60.9,14.340277777777775,1487.0,6
61.0,14.236111111111109,1483.0,6
61.1,14.253472222222221,1488.0,6
61.2,14.236111111111109,1488.0,6
61.3,14.21875,1479.0,6
61.4,14.184027777777775,1482.0,6
61.5,14.21875,1481.0,6
61.6,14.201388888888891,1477.0,6
61.7,14.149305555555555,1469.0,6
61.8,14.166666666666664,1472.0,6
61.9,14.010416666666664,1477.0,6
62.0,14.114583333333332,1502.0,6
62.1,14.114583333333332,1561.0,6
62.2,14.079861111111109,1595.0,6
62.3,14.131944444444445,1570.0,6
62.4,14.166666666666664,1544.0,6
62.5,14.184027777777775,1527.0,6
62.6,14.236111111111109,1517.0,6
62.7,14.236111111111109,1511.0,6
62.8,14.270833333333332,1524.0,6
62.9,14.357638888888891,1537.0,6
63.0,14.340277777777775,1537.0,6
63.1,14.340277777777775,1539.0,6
63.2,14.409722222222221,1541.0,6
63.3,14.513888888888891,1540.0,6
63.4,14.375,1539.0,6
63.5,14.479166666666664,1535.0,6
63.6,14.600694444444445,1534.0,6
63.7,14.635416666666664,1530.0,6
63.8,14.635416666666664,1533.0,6
63.9,14.618055555555555,1532.0,6
64.0,14.652777777777775,1533.0,6
64.1,14.670138888888891,1536.0,6
64.2,14.774305555555555,1540.0,6
64.3,14.895833333333332,1544.0,6
64.4,14.84375,1548.0,6
64.5,14.930555555555555,1558.0,6
64.6,14.947916666666664,1561.0,6
64.7,14.982638888888891,1562.0,6
64.8,15.069444444444445,1568.0,6
64.9,15.121527777777775,1572.0,6
65.0,15.104166666666664,1574.0,6
65.1,15.225694444444445,1586.0,6
65.2,15.277777777777775,1584.0,6
65.3,15.190972222222221,1595.0,6
65.4,15.3125,1598.0,6
65.5,15.277777777777775,1598.0,6
65.6,15.503472222222221,1605.0,6
65.7,15.347222222222221,1609.0,6
65.8,15.329861111111109,1616.0,6
65.9,15.555555555555555,1612.0,6
66.0,15.538194444444445,1616.0,6
66.1,15.607638888888891,1622.0,6
66.2,15.607638888888891,1625.0,6
66.3,15.642361111111109,1630.0,6
66.4,15.659722222222221,1629.0,6
66.5,15.659722222222221,1632.0,6
66.6,15.711805555555555,1639.0,6
66.7,15.711805555555555,1640.0,6
66.8,15.815972222222221,1639.0,6
66.9,15.763888888888891,1644.0,6
67.0,15.850694444444445,1651.0,6
67.1,15.833333333333332,1655.0,6
67.2,15.920138888888891,1655.0,6
67.3,15.885416666666664,1658.0,6
67.4,15.972222222222221,1661.0,6
67.5,15.920138888888891,1670.0,6
67.6,16.05902777777778,1671.0,6
67.7,15.972222222222221,1669.0,6
67.8,16.07638888888889,1674.0,6
67.9,16.11111111111111,1678.0,6
68.0,16.163194444444443,1681.0,6
68.1,16.21527777777778,1687.0,6
68.2,16.21527777777778,1691.0,6
68.3,16.319444444444443,1701.0,6
68.4,16.28472222222222,1695.0,6
68.5,16.21527777777778,1702.0,6
68.6,16.319444444444443,1706.0,6
68.7,16.38888888888889,1704.0,6
68.8,16.37152777777778,1707.0,6
68.9,16.354166666666668,1708.0,6
69.0,16.44097222222222,1709.0,6
69.1,16.458333333333332,1717.0,6
69.2,16.54513888888889,1712.0,6
69.3,16.493055555555557,1708.0,6
69.4,16.44097222222222,1710.0,6
69.5,16.5625,1725.0,6
69.6,16.510416666666668,1729.0,6
69.7,16.54513888888889,1726.0,6
69.8,16.52777777777778,1725.0,6
69.9,16.493055555555557,1718.0,6
70.0,16.493055555555557,1724.0,6
70.1,16.510416666666668,1723.0,6
70.2,16.493055555555557,1718.0,6
70.3,16.493055555555557,1715.0,6
70.4,16.44097222222222,1718.0,6
70.5,16.42361111111111,1736.0,6
70.6,16.40625,1748.0,6
70.7,16.37152777777778,1765.0,6
70.8,16.336805555555557,1770.0,6
70.9,16.302083333333332,1777.0,6
71.0,16.302083333333332,1774.0,6
71.1,16.28472222222222,1764.0,6
71.2,16.25,1731.0,6
71.3,16.180555555555557,1707.0,6
71.4,16.180555555555557,1638.0,6
71.5,16.12847222222222,1583.0,6
71.6,16.11111111111111,1546.0,6
71.7,16.07638888888889,1530.0,6
71.8,16.006944444444443,1518.0,6
71.9,15.989583333333332,1512.0,6
72.0,16.006944444444443,1489.0,6
72.1,15.902777777777775,1481.0,6
72.2,15.902777777777775,1460.0,6
72.3,15.902777777777775,1454.0,6
72.4,15.850694444444445,1443.0,6
72.5,15.868055555555555,1440.0,6
72.6,15.763888888888891,1434.0,6
72.7,15.78125,1430.0,6
72.8,15.746527777777775,1436.0,6
72.9,15.798611111111109,1432.0,6
73.0,15.763888888888891,1441.0,6
73.1,15.625,1440.0,6
73.2,15.694444444444445,1440.0,6
73.3,15.642361111111109,1442.0,6
73.4,15.607638888888891,1446.0,6
73.5,15.520833333333332,1452.0,6
73.6,15.503472222222221,1461.0,6
73.7,15.503472222222221,1469.0,6
73.8,15.503472222222221,1468.0,6
73.9,15.416666666666664,1467.0,6
74.0,15.364583333333332,1463.0,6
74.1,15.347222222222221,1452.0,6
74.2,15.364583333333332,1444.0,6
74.3,15.364583333333332,1437.0,6
74.4,15.277777777777775,1353.0,7
74.5,15.225694444444445,1358.0,7
74.6,15.173611111111109,1326.0,7
74.7,15.121527777777775,1369.0,7
74.8,15.0,1356.0,7
74.9,14.947916666666664,1347.0,7
75.0,14.913194444444445,1342.0,7
75.1,14.861111111111109,1336.0,7
75.2,14.756944444444445,1328.0,7
75.3,14.6875,1311.0,7
75.4,14.652777777777775,1276.0,7
75.5,14.600694444444445,1212.0,7
75.6,14.513888888888891,1137.0,8
75.7,14.496527777777775,1103.0,8
75.8,14.461805555555555,1097.0,8
75.9,14.409722222222221,1075.0,8
76.0,14.322916666666664,1035.0,8
76.1,14.340277777777775,1016.0,8
76.2,14.270833333333332,1016.0,8
76.3,14.21875,1009.0,8
76.4,14.21875,1004.0,8
76.5,14.149305555555555,992.0,8
76.6,14.097222222222221,989.0,8
76.7,14.0625,985.0,8
76.8,14.045138888888891,982.0,8
76.9,13.993055555555555,983.0,8
77.0,13.940972222222221,974.0,8
77.1,13.888888888888891,964.0,8
77.2,13.871527777777775,977.0,8
77.3,13.802083333333332,963.0,8
77.4,13.767361111111109,968.0,8
77.5,13.784722222222221,963.0,8
77.6,13.663194444444445,972.0,8
77.7,13.628472222222221,966.0,8
77.8,13.611111111111109,968.0,8
77.9,13.576388888888891,964.0,8
78.0,13.524305555555555,967.0,8
78.1,13.506944444444445,956.0,8
78.2,13.454861111111109,963.0,8
78.3,13.402777777777775,960.0,8
78.4,13.385416666666664,953.0,8
78.5,13.298611111111109,962.0,8
78.6,13.402777777777775,957.0,8
78.7,13.402777777777775,948.0,8
78.8,13.246527777777775,948.0,8
78.9,13.159722222222221,944.0,8
79.0,13.125,946.0,8
79.1,13.090277777777775,952.0,8
79.2,13.090277777777775,945.0,8
79.3,12.934027777777775,948.0,8
79.4,12.829861111111109,949.0,8
